Id,SalePrice
1461,126030.0
1462,144815.0
1463,185400.0
1464,188808.2
1465,192040.0
1466,179640.0
1467,162540.0
1468,175300.0
1469,196086.0
1470,129720.0
1471,208690.0
1472,94160.0
1473,100870.0
1474,153650.0
1475,104840.0
1476,394317.7
1477,260981.0
1478,338476.7
1479,282166.3
1480,458504.4
1481,325714.6
1482,205600.0
1483,174548.5
1484,187434.0
1485,178148.5
1486,193950.0
1487,472300.0
1488,241660.0
1489,200419.6
1490,225040.0
1491,187940.0
1492,88150.0
1493,186220.0
1494,292765.0
1495,292390.0
1496,232440.0
1497,181235.0
1498,154128.5
1499,149595.2
1500,155130.0
1501,161650.0
1502,161083.3
1503,358041.0
1504,232650.0
1505,224000.0
1506,192340.0
1507,257956.0
1508,183580.0
1509,161745.0
1510,144785.0
1511,154130.0
1512,165010.0
1513,138740.0
1514,158590.0
1515,225990.0
1516,151000.0
1517,144430.0
1518,139640.0
1519,223700.0
1520,140100.0
1521,145760.0
1522,170450.0
1523,115150.0
1524,123990.0
1525,129390.0
1526,122440.0
1527,117037.6
1528,137000.0
1529,132960.0
1530,200890.0
1531,147480.0
1532,98250.0
1533,140690.0
1534,110940.0
1535,128350.0
1536,132260.8
1537,101300.0
1538,138580.4
1539,283280.0
1540,118338.7
1541,140650.0
1542,140057.5
1543,188990.0
1544,82050.0
1545,112040.0
1546,130550.0
1547,138540.0
1548,125990.0
1549,110780.0
1550,142550.0
1551,114400.0
1552,153030.0
1553,108937.5
1554,123301.2
1555,160900.0
1556,108538.7
1557,108720.0
1558,96850.0
1559,104980.0
1560,141330.0
1561,187733.5
1562,128825.0
1563,132340.0
1564,159690.0
1565,153940.0
1566,242780.0
1567,88700.0
1568,221623.0
1569,125600.0
1570,132292.5
1571,120780.4
1572,144795.0
1573,251900.0
1574,123600.0
1575,238150.0
1576,242800.9
1577,191171.2
1578,134900.0
1579,138430.0
1580,193843.2
1581,141480.0
1582,134760.0
1583,302309.9
1584,230323.0
1585,139050.0
1586,94275.0
1587,108695.0
1588,145950.0
1589,97450.0
1590,131450.0
1591,101490.8
1592,146350.0
1593,123575.0
1594,123550.0
1595,121005.0
1596,219900.0
1597,158135.0
1598,198628.0
1599,176580.0
1600,172538.0
1601,97150.0
1602,114280.0
1603,91150.0
1604,261950.0
1605,259600.0
1606,158340.0
1607,157830.0
1608,223339.0
1609,195350.6
1610,172373.2
1611,153950.0
1612,159630.0
1613,176958.0
1614,122767.5
1615,89900.0
1616,86200.0
1617,84490.0
1618,128675.0
1619,135375.0
1620,170495.0
1621,151640.0
1622,156980.0
1623,263500.0
1624,217300.0
1625,125150.0
1626,162760.0
1627,183300.0
1628,283292.6
1629,188550.0
1630,291690.0
1631,180250.0
1632,223650.0
1633,184748.5
1634,200000.0
1635,194465.0
1636,171150.0
1637,195550.0
1638,205530.0
1639,172390.0
1640,209368.0
1641,181200.0
1642,235271.2
1643,226240.0
1644,221473.0
1645,197480.0
1646,156925.0
1647,166800.0
1648,144705.0
1649,134530.0
1650,130940.0
1651,121140.0
1652,96650.0
1653,93330.0
1654,148170.0
1655,143430.0
1656,146350.0
1657,150230.0
1658,180080.0
1659,120350.0
1660,156280.0
1661,411605.8
1662,393072.9
1663,339650.0
1664,447895.7
1665,337044.3
1666,305350.0
1667,383635.3
1668,325800.0
1669,315659.0
1670,311496.3
1671,225340.0
1672,406093.7
1673,297217.6
1674,278730.0
1675,194745.0
1676,193400.0
1677,219343.0
1678,337358.0
1679,378911.5
1680,309426.6
1681,271575.4
1682,311874.4
1683,183469.0
1684,172657.0
1685,177378.5
1686,175504.1
1687,179907.5
1688,193850.0
1689,182750.0
1690,189220.0
1691,179640.0
1692,312025.0
1693,181577.0
1694,184400.0
1695,174130.0
1696,281066.8
1697,178550.0
1698,304429.2
1699,347790.0
1700,265902.0
1701,265150.0
1702,262638.4
1703,249069.0
