Id,SalePrice
1461,1.0979917737939573e+19
1462,1.984679981865245e+19
1463,1.8950887068804026e+19
1464,1.877485152942008e+19
1465,1.9195411786980774e+19
1466,1.795476463963049e+19
1467,1.7639637171867105e+19
1468,1.6756545847574188e+19
1469,2.002424133914053e+19
1470,1.1799481976497568e+19
1471,2.0133224870051447e+19
1472,1.0807188138921986e+19
1473,1.1885622649700411e+19
1474,1.7128903249065476e+19
1475,1.2460675842972078e+19
1476,2.970563364476483e+19
1477,2.325062044028188e+19
1478,2.55622251087128e+19
1479,2.7475158070587458e+19
1480,4.08702774344244e+19
1481,2.9532425284048237e+19
1482,2.0642846013603205e+19
1483,1.9904895451390833e+19
1484,1.7195417350547395e+19
1485,1.5148445247179104e+19
1486,1.919472847164228e+19
1487,3.098839052473108e+19
1488,2.4054923698593903e+19
1489,1.829256809042e+19
1490,2.1912626342282416e+19
1491,1.8540854581402673e+19
1492,1.486343226444058e+19
1493,8.089373734883195e+18
1494,1.0912728637729833e+19
1495,2.7001465630632464e+19
1496,2.2262429477375533e+19
1497,1.878103371008508e+19
1498,1.3318614568733649e+19
1499,1.2641861723759157e+19
1500,1.3561161766291495e+19
1501,1.6805757279792175e+19
1502,1.1889427993855738e+19
1503,2.1547993820120113e+19
1504,2.100274223549291e+19
1505,2.2356598043901247e+19
1506,2.750594460953108e+19
1507,2.809564120012371e+19
1508,2.2915553875808264e+19
1509,1.882042868043763e+19
1510,1.8398073672321458e+19
1511,1.799852273102859e+19
1512,2.2580430707205005e+19
1513,2.082249615621028e+19
1514,2.5823019468856775e+19
1515,3.1791762104667636e+19
1516,1.8809484127784407e+19
1517,1.671858898658703e+19
1518,2.417293278768464e+19
1519,2.2117944113727463e+19
1520,1.4411003766670383e+19
1521,1.7947062819943731e+19
1522,2.320281401469685e+19
1523,1.6143578481032958e+19
1524,1.5573095487826375e+19
1525,1.44410301289237e+19
1526,1.471760767302408e+19
1527,1.4125173529650975e+19
1528,1.2260033680288231e+19
1529,1.1866658336790077e+19
1530,1.6641775803101366e+19
1531,2.176103144262694e+19
1532,1.3869866003070185e+19
1533,2.797519397125723e+18
1534,1.5473892811862057e+19
1535,1.9721849674351055e+19
1536,1.7097503125690362e+19
1537,1.2151678014660975e+19
1538,1.858527836286549e+19
1539,2.439752432095896e+19
1540,2.4854888281804755e+19
1541,1.718126702121526e+19
1542,1.9554505739830313e+19
1543,2.3969802108652184e+19
1544,1.1346866613067792e+19
1545,1.261755372931524e+19
1546,1.4767775425518328e+19
1547,1.5162454106783478e+19
1548,1.6281334873712726e+19
1549,1.1677267287841808e+19
1550,1.8300870495996426e+19
1551,1.593951466781863e+19
1552,2.1226031668153602e+19
1553,1.7366756379217404e+19
1554,1.4725580935253395e+19
1555,2.473237305470883e+19
1556,1.4414024567389395e+19
1557,1.9336301657774834e+19
1558,1.1182714161057518e+19
1559,2.0678269142795297e+19
1560,1.9315631070706115e+19
1561,2.7483501093952225e+19
1562,5.567250809818038e+18
1563,1.2771036041736671e+19
1564,2.0386212314656776e+19
1565,8.676586505245847e+18
1566,2.2082355333345837e+19
1567,1.1076853684995254e+19
1568,2.304518269124153e+19
1569,8.645915844003873e+18
1570,9.193093935787327e+18
1571,3.329591766663894e+19
1572,1.7422201035248855e+19
1573,2.259522873772964e+19
