Id,SalePrice
1461,252191.8
1462,250664.3
1463,288148.95
1464,293423.95
1465,288079.45
1466,298103.95
1467,262921.8
1468,295866.45
1469,266669.65
1470,253821.8
1471,292336.3
1472,274859.3
1473,270861.3
1474,280071.8
1475,261964.9
1476,366383.1
1477,305906.6
1478,327643.8
1479,325662.3
1480,326993.8
1481,318358.1
1482,297138.1
1483,288423.45
1484,301386.3
1485,311382.95
1486,325382.95
1487,361050.95
1488,300930.95
1489,295932.3
1490,325915.15
1491,329426.25
1492,246484.65
1493,264921.8
1494,315758.1
1495,318208.1
1496,333669.5
1497,310763.8
1498,316458.75
1499,309248.8
1500,306070.95
1501,306070.95
1502,306448.8
1503,313721.65
1504,313938.1
1505,295791.3
1506,267602.8
1507,292648.95
1508,272884.3
1509,280316.45
1510,255665.3
1511,253827.3
1512,268702.8
1513,285839.3
1514,236817.8
1515,309040.45
1516,289400.95
1517,258651.8
1518,272526.8
1519,299906.3
1520,248574.8
1521,249785.3
1522,270199.95
1523,271056.3
1524,256524.8
1525,251587.3
1526,248634.8
1527,258152.65
1528,274724.3
1529,256509.8
1530,260246.8
1531,275296.8
1532,239124.8
1533,259159.8
1534,279763.8
1535,275127.15
1536,266231.65
1537,259940.15
1538,283033.8
1539,318910.95
1540,241627.15
1541,275211.3
1542,273348.8
1543,279084.5
1544,251514.65
1545,270116.65
1546,279298.8
1547,285380.95
1548,278501.8
1549,279126.8
1550,282427.15
1551,261410.15
1552,279896.8
1553,236149.7
1554,268381.65
1555,265302.8
1556,269416.65
1557,228021.3
1558,271663.8
1559,234665.3
1560,285819.65
1561,236747.45
1562,257674.8
1563,257774.3
1564,247414.05
1565,284403.95
1566,288891.3
1567,254307.15
1568,292473.95
1569,281773.8
1570,262177.8
1571,264147.3
1572,251004.3
1573,302763.95
1574,269682.8
1575,296417.3
1576,312065.6
1577,304894.45
1578,287239.3
1579,253511.8
1580,298772.15
1581,251428.45
1582,259347.3
1583,292930.95
1584,324320.2
1585,278143.45
1586,245342.3
1587,254236.8
1588,254276.8
1589,277616.3
1590,263547.3
1591,240901.3
1592,269165.15
1593,263942.3
1594,227355.3
1595,240614.3
1596,282656.15
1597,287693.8
1598,293256.65
1599,280410.95
1600,288710.95
1601,253027.65
1602,271327.15
1603,262078.95
1604,330125.95
1605,316388.1
1606,263676.8
1607,268272.3
1608,304038.45
1609,296147.3
1610,299203.95
1611,256617.3
1612,315048.5
1613,272026.8
1614,262626.8
1615,237508.3
1616,236496.3
1617,266073.8
1618,258324.8
1619,249736.8
1620,287276.8
1621,283168.95
1622,275071.8
1623,290460.95
1624,309320.6
1625,243499.8
1626,260746.8
1627,283848.95
1628,321554.75
1629,291004.65
1630,308893.8
1631,263839.3
1632,285880.95
1633,311382.95
1634,307083.1
1635,281611.45
1636,277402.8
1637,284186.45
1638,298009.65
1639,260746.8
1640,293004.65
1641,261792.3
1642,327698.8
1643,325893.1
1644,316538.1
1645,257717.3
1646,261792.3
1647,268319.65
1648,257795.3
1649,247492.3
1650,251114.3
1651,253414.3
1652,266561.3
1653,266711.3
1654,277546.8
1655,265967.4
1656,269684.3
1657,277546.8
1658,297643.45
1659,259482.15
1660,281749.45
1661,354692.6
1662,336799.85
1663,333150.95
1664,333750.95
1665,342400.95
1666,322818.8
1667,363699.75
1668,330350.95
1669,330350.95
1670,324063.8
1671,300006.3
1672,327037.3
1673,342816.9
1674,312988.1
1675,295025.6
1676,295025.6
1677,305033.45
1678,329200.95
1679,322368.8
1680,324843.8
1681,336893.8
1682,325168.8
1683,310627.35
1684,322661.3
1685,316025.6
1686,304286.3
1687,313237.95
1688,331402.95
1689,318831.3
1690,315893.8
1691,318131.3
1692,339817.6
1693,312324.9
1694,281611.45
1695,292721.65
1696,330997.95
1697,292071.65
1698,323604.75
1699,291730.95
1700,325601.3
1701,315758.1
1702,303713.1
1703,302180.95
1704,302131.6
1705,328975.95
1706,333750.95
1707,325905.15
1708,295976.3
1709,304275.6
1710,300631.6
1711,358303.1
1712,304524.45
1713,304536.3
1714,292566.3
1715,315843.8
1716,285419.8
1717,285061.3
1718,240101.8
1719,325872.9
1720,287705.95
1721,284766.3
1722,238289.3
1723,264257.8
1724,301337.3
1725,320563.8
1726,307335.6
1727,291179.45
1728,320881.3
1729,280481.45
1730,274328.8
1731,251752.8
1732,250565.3
1733,241904.3
1734,254941.8
1735,246841.45
1736,246824.8
1737,297580.95
1738,325601.3
1739,316550.45
1740,301501.6
1741,283946.6
1742,306070.95
1743,313188.8
1744,289630.95
1745,284391.25
1746,309580.95
1747,292564.65
1748,302241.45
1749,263071.8
1750,246162.3
1751,285854.65
1752,244899.8
1753,260639.3
1754,296572.15
1755,265877.8
1756,257392.3
1757,251674.8
1758,251732.3
1759,267342.8
1760,253796.8
1761,264174.95
1762,280516.45
1763,256236.8
1764,247292.8
1765,271724.45
1766,262942.8
1767,262102.8
1768,249675.95
1769,267350.15
1770,259013.45
1771,244497.8
1772,246154.3
1773,254582.8
1774,277802.3
1775,245424.8
1776,246534.8
1777,250519.8
1778,252458.95
1779,242946.8
1780,288966.65
1781,245004.3
1782,258410.3
1783,295446.8
1784,278138.3
1785,254292.65
1786,266010.15
1787,312667.25
1788,240511.7
1789,257077.65
1790,251783.15
1791,297155.95
1792,248809.8
1793,273338.95
1794,277943.95
1795,255441.95
1796,265807.8
1797,269211.3
1798,258349.8
1799,250580.3
1800,246907.3
1801,280374.3
1802,252814.3
1803,291231.45
1804,247777.8
1805,254967.3
1806,277341.8
1807,283964.3
1808,279603.8
1809,239532.45
1810,268127.15
1811,238317.8
1812,239264.65
1813,266259.3
1814,257690.15
1815,244705.15
1816,262258.95
1817,311868.3
1818,278042.15
1819,282507.15
1820,241357.15
1821,261026.8
1822,279903.8
1823,237109.3
1824,264394.65
1825,292576.8
1826,258081.65
1827,251810.65
1828,281314.65
1829,250460.15
1830,287098.8
1831,286204.25
1832,239057.15
1833,273838.8
1834,268447.15
1835,251157.15
1836,267301.65
1837,226537.8
1838,268548.8
1839,255262.3
1840,230229.8
1841,256472.3
1842,284343.8
1843,251707.8
1844,250367.3
1845,288126.8
1846,256132.3
1847,265751.8
1848,228342.8
1849,245397.3
1850,244894.8
1851,279759.3
1852,257544.3
1853,265319.45
1854,282583.8
1855,279713.95
1856,320931.3
1857,293225.45
1858,275446.8
1859,257522.3
1860,251346.8
1861,257522.3
1862,330410.0
1863,330410.0
1864,330410.0
1865,324850.95
1866,330350.95
1867,300610.95
1868,329575.95
1869,295141.3
1870,289205.95
1871,331775.95
1872,316025.6
1873,318131.3
1874,246149.3
1875,276225.65
1876,288368.95
1877,297106.3
1878,304242.3
1879,242494.65
1880,243754.8
1881,294716.3
1882,332159.75
1883,320373.8
1884,322611.3
1885,291680.95
1886,325018.8
1887,304286.3
1888,295374.45
1889,324222.25
1890,246142.8
1891,255637.8
1892,251712.3
1893,245497.8
1894,244203.8
1895,255197.3
1896,276546.8
1897,266998.8
1898,276764.65
1899,289286.8
1900,272136.75
1901,271659.3
1902,244241.8
1903,283084.5
1904,249240.15
1905,267294.95
1906,274541.65
1907,263549.95
1908,277396.8
1909,264319.3
1910,278574.3
1911,274241.8
1912,306591.3
1913,285314.65
1914,253775.15
1915,330125.95
1916,254978.45
1917,321784.75
1918,253176.8
1919,246018.55
1920,258197.3
1921,330350.95
1922,322387.3
1923,280798.95
1924,272839.65
1925,318781.3
1926,330350.95
1927,243901.8
1928,260402.8
1929,250376.8
1930,249926.8
1931,252243.55
1932,279068.95
1933,302033.1
1934,283366.45
1935,288368.95
1936,283848.95
1937,286648.95
1938,279124.45
1939,302787.3
1940,297329.45
1941,295866.45
1942,284431.45
1943,290504.45
1944,361049.75
1945,323593.8
1946,266722.3
1947,326393.8
1948,276042.3
1949,306467.3
1950,297436.3
1951,298206.3
1952,300661.3
1953,260137.3
1954,304889.65
1955,279175.95
1956,321913.8
1957,274702.8
1958,315108.1
1959,279609.3
1960,251336.8
1961,252302.3
1962,268859.3
1963,270159.3
1964,276748.8
1965,271471.3
1966,269623.15
1967,329745.95
1968,331775.95
1969,323593.8
1970,358317.6
1971,358317.6
1972,355517.6
1973,331861.9
1974,360899.75
1975,325450.95
1976,289780.95
1977,351545.95
1978,363797.6
1979,294499.45
1980,307794.45
1981,324843.8
1982,296274.45
1983,296274.45
1984,326722.6
1985,304286.3
1986,296773.3
1987,305761.3
1988,313788.1
1989,325382.95
1990,331402.95
1991,305033.45
1992,326881.3
1993,322661.3
1994,323527.95
1995,299377.15
1996,317580.95
1997,367822.6
1998,291130.95
1999,344781.65
2000,326763.1
2001,329681.3
2002,340255.15
2003,344866.9
2004,326465.25
2005,312887.3
2006,288335.95
2007,302430.95
2008,304933.45
2009,309810.55
2010,329426.25
2011,233235.8
2012,296147.3
2013,307303.1
2014,309540.6
2015,327696.25
2016,307033.1
2017,320881.3
2018,253371.8
2019,260146.8
2020,250409.8
2021,246182.3
2022,260096.8
2023,274790.55
2024,312065.6
2025,317595.6
2026,291872.3
2027,302130.95
2028,310728.8
