Id,SalePrice
1461,117827.73960807995
1462,147066.73451936198
1463,192042.18136956124
1464,193200.52686233417
1465,195040.5779442591
1466,170200.51012853446
1467,172129.53032121185
1468,157941.9804793808
1469,197641.64131152758
1470,117414.89378886891
1471,170331.62987277826
1472,91187.56298748398
1473,108757.10036022967
1474,155262.54363234882
1475,119259.97847912594
1476,380265.1497917757
1477,257645.35110789922
1478,317331.3630194701
1479,280924.5194121047
1480,474293.457449128
1481,309360.7627009482
1482,207115.36575660337
1483,173996.3306811361
1484,165602.95499325573
1485,176213.95160057116
1486,191022.12405673583
1487,330633.52878671145
1488,246639.3247194767
1489,203815.41316957236
1490,244177.08351598267
1491,196968.5463849961
1492,97268.73856624757
1493,180981.20998604357
1494,287329.99785143306
1495,288185.09796623717
1496,240659.53027261916
1497,177992.11191780522
1498,178967.40169166686
1499,152213.20689855842
1500,153628.17405449378
1501,202624.14277707337
1502,138604.54582380893
1503,309126.657805095
1504,238876.5341704645
1505,222339.40349320782
1506,206062.37078451162
1507,254666.0288110213
1508,199790.65547215968
1509,149934.9975525565
1510,153006.94379281375
1511,179447.99726420536
1512,180609.89232261147
1513,155038.25313824957
1514,174835.13032860652
1515,216582.45441612665
1516,165252.87558013754
1517,182419.7798339288
1518,119065.10031676834
1519,212249.31086919556
1520,128345.48113175813
1521,140083.96740601846
1522,185790.11668182403
1523,108157.69333499332
1524,127139.23367111
1525,123459.08563661296
1526,100137.55611536576
1527,113520.79117545101
1528,131105.0936579699
1529,163800.484456303
1530,212994.0778768083
1531,132688.81366358377
1532,97414.8232922855
1533,164372.28870848095
1534,81048.10398899118
1535,155157.64472874982
1536,97152.0234576072
1537,79699.85976804217
1538,166665.2233647835
1539,207470.85240923316
1540,88906.65035062894
1541,121886.71796430933
1542,151486.58679395518
1543,219315.01101184287
1544,77675.892144971
1545,129702.2371668042
1546,129608.16933146975
1547,147446.78507310007
1548,141094.40820304008
1549,123721.76114812394
1550,145880.81071263115
1551,101358.16570866003
1552,160006.96599251562
1553,144025.6358343219
1554,100452.62215758482
1555,176269.90252765006
1556,68208.70240699279
1557,134870.17927383177
1558,98357.61593210092
1559,84195.79170057428
1560,133257.47657624073
1561,151814.74011519854
1562,128071.7106628837
1563,128879.26358948194
1564,161034.7479139156
1565,155276.4281230158
1566,236028.3471182313
1567,76917.02983058704
1568,219425.07812149584
1569,166339.2871436454
1570,126832.69331749348
1571,108832.6732675914
1572,145894.4818950693
1573,238833.35500903515
1574,121916.8877737018
1575,217880.877339261
1576,237109.91125931084
1577,181055.73565556714
1578,147345.785139092
1579,141956.5163884813
1580,189251.1092814366
1581,155398.32619867398
1582,125289.50903273426
1583,296107.67579634313
1584,217073.3363635225
1585,132189.6868455325
1586,83422.79518427007
1587,99268.31970077928
1588,159101.408854438
1589,98591.10175980086
1590,120014.5714306527
1591,85577.90582655277
1592,128318.38877885434
1593,118769.68097035302
1594,124892.95050933241
1595,124022.6598239168
1596,242391.53761920467
1597,206749.88326878677
1598,218166.35903873685
1599,196046.55871677137
1600,179657.8394979306
1601,73732.567090152
1602,99708.49496026366
1603,72726.20869096834
1604,285939.8861854876
1605,234777.7370651763
1606,157632.01022714755
1607,176652.22656137258
1608,198239.77130250778
1609,189397.17489794613
1610,151055.57023703033
1611,137185.98877461738
1612,187081.69328462117
1613,163070.37067675358
1614,131294.07680750045
1615,94332.55459667713
1616,66410.47185972787
1617,83905.2522056179
1618,134340.92233688873
1619,135137.66469940025
1620,171657.06386704493
1621,133525.74302329443
1622,141591.73378352122
1623,267912.1206067029
1624,203407.4010610372
1625,102552.12168744148
1626,170918.2991820863
1627,184650.4411769958
1628,280003.9466999062
1629,176648.440307286
1630,358761.15381455416
1631,232307.73209850403
1632,248891.02904482413
1633,157900.47214353067
1634,177229.4129500718
1635,173574.27120687807
1636,136089.81729949923
1637,209932.02438473783
1638,179934.976933019
1639,174588.85416664905
1640,244706.29447456863
1641,180312.86904290406
1642,245087.11477396073
1643,211649.1819977307
1644,233500.57593879313
1645,221899.5872880465
1646,155113.57475339266
1647,151787.62383896898
1648,126648.64837146585
